id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 08:00:00,2024-09-16 09:00:00,0.0,0.0,60.0,60.0,0,0,1532.0,90.18,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 09:00:00,2024-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,591.0,113.58,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 09:00:00,2024-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,1576.0,101.8,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 09:00:00,2024-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,1296.0,90.84,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 10:00:00,2024-09-16 11:00:00,0.0,0.0,60.0,60.0,0,0,342.0,113.46,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 10:00:00,2024-09-16 11:00:00,0.0,0.0,60.0,60.0,0,0,1319.0,102.11,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 10:00:00,2024-09-16 11:00:00,0.0,0.0,60.0,60.0,0,0,1293.0,91.46,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 11:00:00,2024-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,397.0,112.68,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 11:00:00,2024-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,1366.0,101.68,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 11:00:00,2024-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,1330.0,90.48,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 12:00:00,2024-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,522.0,113.28,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 12:00:00,2024-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,1534.0,101.69,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 12:00:00,2024-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,1391.0,90.88,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 13:00:00,2024-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,445.0,115.61,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 13:00:00,2024-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,1481.0,102.74,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 13:00:00,2024-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,1445.0,91.9,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 14:00:00,2024-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,660.0,114.51,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 14:00:00,2024-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,1677.0,102.26,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 14:00:00,2024-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,1524.0,91.4,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 15:00:00,2024-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,1171.0,111.9,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 15:00:00,2024-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,2103.0,99.9,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 15:00:00,2024-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,1722.0,89.48,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 16:00:00,2024-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,839.0,114.24,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 16:00:00,2024-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,1674.0,101.49,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 16:00:00,2024-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,1567.0,91.3,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 17:00:00,2024-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,813.0,111.9,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 17:00:00,2024-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,1652.0,100.68,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 17:00:00,2024-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,1571.0,90.79,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 18:00:00,2024-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,703.0,116.93,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 18:00:00,2024-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,1465.0,103.93,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 18:00:00,2024-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,1491.0,94.15,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 19:00:00,2024-09-16 20:00:00,0.0,0.0,60.0,58.0,0,0,242.0,120.36,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 19:00:00,2024-09-16 20:00:00,0.0,0.0,60.0,60.0,0,0,928.0,107.27,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 19:00:00,2024-09-16 20:00:00,0.0,0.0,60.0,60.0,0,0,1114.0,97.06,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 20:00:00,2024-09-16 21:00:00,0.0,0.0,60.0,56.0,0,0,184.0,118.13,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 20:00:00,2024-09-16 21:00:00,0.0,0.0,60.0,60.0,0,0,780.0,107.85,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 20:00:00,2024-09-16 21:00:00,0.0,0.0,60.0,60.0,0,0,991.0,96.85,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 21:00:00,2024-09-16 22:00:00,0.0,0.0,60.0,50.0,0,0,127.0,123.12,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 21:00:00,2024-09-16 22:00:00,0.0,0.0,60.0,60.0,0,0,643.0,109.23,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 21:00:00,2024-09-16 22:00:00,0.0,0.0,60.0,60.0,0,0,871.0,98.05,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 22:00:00,2024-09-16 23:00:00,0.0,0.0,60.0,37.0,0,0,76.0,123.8,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 22:00:00,2024-09-16 23:00:00,0.0,0.0,60.0,60.0,0,0,462.0,111.9,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 22:00:00,2024-09-16 23:00:00,0.0,0.0,60.0,60.0,0,0,795.0,99.78,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-16 23:00:00,2024-09-17 00:00:00,0.0,0.0,60.0,26.0,0,0,42.0,122.7,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-16 23:00:00,2024-09-17 00:00:00,0.0,0.0,60.0,60.0,0,0,272.0,114.34,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-16 23:00:00,2024-09-17 00:00:00,0.0,0.0,60.0,60.0,0,0,567.0,100.91,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 00:00:00,2024-09-17 01:00:00,0.0,0.0,60.0,6.0,0,0,7.0,113.49,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 00:00:00,2024-09-17 01:00:00,0.0,0.0,60.0,47.0,0,0,107.0,116.21,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 00:00:00,2024-09-17 01:00:00,0.0,0.0,60.0,60.0,0,0,337.0,101.08,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 01:00:00,2024-09-17 02:00:00,0.0,0.0,59.0,2.0,0,0,2.0,137.88,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 01:00:00,2024-09-17 02:00:00,0.0,0.0,59.0,28.0,0,0,45.0,111.61,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 01:00:00,2024-09-17 02:00:00,0.0,0.0,59.0,56.0,0,0,208.0,100.48,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2024-09-17 02:00:00,2024-09-17 03:00:00,0.0,0.0,60.0,1.0,0,0,1.0,147.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2024-09-17 02:00:00,2024-09-17 03:00:00,0.0,0.0,60.0,25.0,0,0,27.0,108.93,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2024-09-17 02:00:00,2024-09-17 03:00:00,0.0,0.0,60.0,57.0,0,0,150.0,101.59,-1.0,lane3,anyVehicle,,
