id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 00:00:00,2023-09-18 01:00:00,0.0,0.0,60.0,3.0,0,0,3.0,133.82,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 00:00:00,2023-09-18 01:00:00,0.0,0.0,60.0,52.0,0,0,117.0,115.65,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 00:00:00,2023-09-18 01:00:00,0.0,0.0,60.0,60.0,0,0,329.0,103.94,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 01:00:00,2023-09-18 02:00:00,0.0,0.0,60.0,4.0,0,0,4.0,133.1,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 01:00:00,2023-09-18 02:00:00,0.0,0.0,60.0,36.0,0,0,53.0,115.54,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 01:00:00,2023-09-18 02:00:00,0.0,0.0,60.0,60.0,0,0,231.0,104.62,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 02:00:00,2023-09-18 03:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 02:00:00,2023-09-18 03:00:00,0.0,0.0,60.0,25.0,0,0,44.0,112.0,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 02:00:00,2023-09-18 03:00:00,0.0,0.0,60.0,57.0,0,0,158.0,101.51,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 03:00:00,2023-09-18 04:00:00,0.0,0.0,60.0,1.0,0,0,1.0,105.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 03:00:00,2023-09-18 04:00:00,0.0,0.0,60.0,26.0,0,0,35.0,113.45,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 03:00:00,2023-09-18 04:00:00,0.0,0.0,60.0,53.0,0,0,129.0,101.13,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 04:00:00,2023-09-18 05:00:00,0.0,0.0,60.0,3.0,0,0,4.0,159.27,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 04:00:00,2023-09-18 05:00:00,0.0,0.0,60.0,37.0,0,0,67.0,113.36,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 04:00:00,2023-09-18 05:00:00,0.0,0.0,60.0,59.0,0,0,228.0,101.07,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 05:00:00,2023-09-18 06:00:00,0.0,0.0,60.0,28.0,0,0,65.0,121.81,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 05:00:00,2023-09-18 06:00:00,0.0,0.0,60.0,56.0,0,0,394.0,112.89,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 05:00:00,2023-09-18 06:00:00,0.0,0.0,60.0,60.0,0,0,602.0,98.51,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 06:00:00,2023-09-18 07:00:00,0.0,0.0,60.0,56.0,0,0,546.0,116.6,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 06:00:00,2023-09-18 07:00:00,0.0,0.0,60.0,60.0,0,0,1193.0,104.32,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 06:00:00,2023-09-18 07:00:00,0.0,0.0,60.0,60.0,0,0,998.0,92.51,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 07:00:00,2023-09-18 08:00:00,0.0,0.0,60.0,60.0,0,0,1061.0,113.11,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 07:00:00,2023-09-18 08:00:00,0.0,0.0,60.0,60.0,0,0,1898.0,101.29,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 07:00:00,2023-09-18 08:00:00,0.0,0.0,60.0,60.0,0,0,1332.0,90.21,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 08:00:00,2023-09-18 09:00:00,0.0,0.0,60.0,60.0,0,0,1257.0,109.87,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 08:00:00,2023-09-18 09:00:00,0.0,0.0,60.0,60.0,0,0,1906.0,98.58,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 08:00:00,2023-09-18 09:00:00,0.0,0.0,60.0,60.0,0,0,1404.0,88.28,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 09:00:00,2023-09-18 10:00:00,0.0,0.0,60.0,60.0,0,0,681.0,111.79,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 09:00:00,2023-09-18 10:00:00,0.0,0.0,60.0,60.0,0,0,1609.0,99.77,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 09:00:00,2023-09-18 10:00:00,0.0,0.0,60.0,60.0,0,0,1362.0,88.54,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 10:00:00,2023-09-18 11:00:00,0.0,0.0,60.0,60.0,0,0,382.0,114.71,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 10:00:00,2023-09-18 11:00:00,0.0,0.0,60.0,60.0,0,0,1343.0,102.63,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 10:00:00,2023-09-18 11:00:00,0.0,0.0,60.0,60.0,0,0,1249.0,91.59,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 11:00:00,2023-09-18 12:00:00,0.0,0.0,60.0,60.0,0,0,403.0,113.37,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 11:00:00,2023-09-18 12:00:00,0.0,0.0,60.0,60.0,0,0,1366.0,101.3,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 11:00:00,2023-09-18 12:00:00,0.0,0.0,60.0,60.0,0,0,1294.0,90.79,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 12:00:00,2023-09-18 13:00:00,0.0,0.0,60.0,59.0,0,0,366.0,115.8,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 12:00:00,2023-09-18 13:00:00,0.0,0.0,60.0,60.0,0,0,1353.0,103.09,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 12:00:00,2023-09-18 13:00:00,0.0,0.0,60.0,60.0,0,0,1319.0,91.39,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 13:00:00,2023-09-18 14:00:00,0.0,0.0,60.0,60.0,0,0,499.0,114.71,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 13:00:00,2023-09-18 14:00:00,0.0,0.0,60.0,60.0,0,0,1526.0,102.35,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 13:00:00,2023-09-18 14:00:00,0.0,0.0,60.0,60.0,0,0,1452.0,91.14,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 14:00:00,2023-09-18 15:00:00,0.0,0.0,60.0,60.0,0,0,583.0,114.62,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 14:00:00,2023-09-18 15:00:00,0.0,0.0,60.0,60.0,0,0,1659.0,102.78,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 14:00:00,2023-09-18 15:00:00,0.0,0.0,60.0,60.0,0,0,1505.0,92.18,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 15:00:00,2023-09-18 16:00:00,0.0,0.0,60.0,60.0,0,0,1179.0,112.54,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 15:00:00,2023-09-18 16:00:00,0.0,0.0,60.0,60.0,0,0,2135.0,100.55,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 15:00:00,2023-09-18 16:00:00,0.0,0.0,60.0,60.0,0,0,1784.0,89.91,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 16:00:00,2023-09-18 17:00:00,0.0,0.0,60.0,60.0,0,0,1293.0,109.49,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 16:00:00,2023-09-18 17:00:00,0.0,0.0,60.0,60.0,0,0,2076.0,98.17,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 16:00:00,2023-09-18 17:00:00,0.0,0.0,60.0,60.0,0,0,1743.0,87.93,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 17:00:00,2023-09-18 18:00:00,0.0,0.0,59.0,59.0,0,0,1429.0,46.13,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 17:00:00,2023-09-18 18:00:00,0.0,0.0,59.0,59.0,0,0,1591.0,35.4,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 17:00:00,2023-09-18 18:00:00,0.0,0.0,59.0,59.0,0,0,1336.0,22.61,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 18:00:00,2023-09-18 19:00:00,0.0,0.0,60.0,60.0,0,0,824.0,93.59,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 18:00:00,2023-09-18 19:00:00,0.0,0.0,60.0,60.0,0,0,1463.0,79.88,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 18:00:00,2023-09-18 19:00:00,0.0,0.0,60.0,60.0,0,0,1350.0,65.23,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 19:00:00,2023-09-18 20:00:00,0.0,0.0,60.0,58.0,0,0,241.0,119.21,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 19:00:00,2023-09-18 20:00:00,0.0,0.0,60.0,60.0,0,0,948.0,106.57,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 19:00:00,2023-09-18 20:00:00,0.0,0.0,60.0,60.0,0,0,1124.0,95.11,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 20:00:00,2023-09-18 21:00:00,0.0,0.0,60.0,50.0,0,0,140.0,120.1,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 20:00:00,2023-09-18 21:00:00,0.0,0.0,60.0,60.0,0,0,712.0,107.4,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 20:00:00,2023-09-18 21:00:00,0.0,0.0,60.0,60.0,0,0,945.0,95.8,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 21:00:00,2023-09-18 22:00:00,0.0,0.0,60.0,52.0,0,0,121.0,121.51,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 21:00:00,2023-09-18 22:00:00,0.0,0.0,60.0,60.0,0,0,666.0,107.76,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 21:00:00,2023-09-18 22:00:00,0.0,0.0,60.0,60.0,0,0,884.0,96.38,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 22:00:00,2023-09-18 23:00:00,0.0,0.0,60.0,40.0,0,0,93.0,120.3,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 22:00:00,2023-09-18 23:00:00,0.0,0.0,60.0,60.0,0,0,570.0,108.58,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 22:00:00,2023-09-18 23:00:00,0.0,0.0,60.0,60.0,0,0,785.0,97.11,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-18 23:00:00,2023-09-19 00:00:00,0.0,0.0,60.0,17.0,0,0,22.0,127.46,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-18 23:00:00,2023-09-19 00:00:00,0.0,0.0,60.0,59.0,0,0,301.0,111.03,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-18 23:00:00,2023-09-19 00:00:00,0.0,0.0,60.0,60.0,0,0,577.0,99.67,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-19 00:00:00,2023-09-19 01:00:00,0.0,0.0,60.0,9.0,0,0,11.0,126.95,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-19 00:00:00,2023-09-19 01:00:00,0.0,0.0,60.0,50.0,0,0,122.0,113.64,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-19 00:00:00,2023-09-19 01:00:00,0.0,0.0,60.0,60.0,0,0,328.0,100.64,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-19 01:00:00,2023-09-19 02:00:00,0.0,0.0,57.0,6.0,0,0,8.0,135.35,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-19 01:00:00,2023-09-19 02:00:00,0.0,0.0,57.0,29.0,0,0,53.0,111.75,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-19 01:00:00,2023-09-19 02:00:00,0.0,0.0,57.0,56.0,0,0,195.0,101.0,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2023-09-19 02:00:00,2023-09-19 03:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2023-09-19 02:00:00,2023-09-19 03:00:00,0.0,0.0,60.0,23.0,0,0,29.0,117.23,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2023-09-19 02:00:00,2023-09-19 03:00:00,0.0,0.0,60.0,49.0,0,0,118.0,102.35,-1.0,lane3,anyVehicle,,
