id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 06:00:00,2021-09-20 07:00:00,0.0,0.0,60.0,60.0,0,0,1405.0,106.45,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 06:00:00,2021-09-20 07:00:00,0.0,0.0,60.0,60.0,0,0,1089.0,93.34,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 07:00:00,2021-09-20 08:00:00,0.0,0.0,60.0,60.0,0,0,791.0,115.62,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 07:00:00,2021-09-20 08:00:00,0.0,0.0,60.0,60.0,0,0,1708.0,104.0,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 07:00:00,2021-09-20 08:00:00,0.0,0.0,60.0,60.0,0,0,1214.0,91.49,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 08:00:00,2021-09-20 09:00:00,0.0,0.0,60.0,60.0,0,0,1039.0,112.16,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 08:00:00,2021-09-20 09:00:00,0.0,0.0,60.0,60.0,0,0,2031.0,101.63,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 08:00:00,2021-09-20 09:00:00,0.0,0.0,60.0,60.0,0,0,1511.0,90.68,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 09:00:00,2021-09-20 10:00:00,0.0,0.0,60.0,59.0,0,0,484.0,116.11,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 09:00:00,2021-09-20 10:00:00,0.0,0.0,60.0,60.0,0,0,1488.0,103.39,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 09:00:00,2021-09-20 10:00:00,0.0,0.0,60.0,60.0,0,0,1310.0,91.54,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 10:00:00,2021-09-20 11:00:00,0.0,0.0,60.0,60.0,0,0,340.0,115.44,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 10:00:00,2021-09-20 11:00:00,0.0,0.0,60.0,60.0,0,0,1322.0,103.48,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 10:00:00,2021-09-20 11:00:00,0.0,0.0,60.0,60.0,0,0,1272.0,91.41,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 11:00:00,2021-09-20 12:00:00,0.0,0.0,60.0,60.0,0,0,423.0,114.41,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 11:00:00,2021-09-20 12:00:00,0.0,0.0,60.0,60.0,0,0,1496.0,102.57,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 11:00:00,2021-09-20 12:00:00,0.0,0.0,60.0,60.0,0,0,1284.0,90.67,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 12:00:00,2021-09-20 13:00:00,0.0,0.0,60.0,60.0,0,0,493.0,114.42,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 12:00:00,2021-09-20 13:00:00,0.0,0.0,60.0,60.0,0,0,1496.0,102.34,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 12:00:00,2021-09-20 13:00:00,0.0,0.0,60.0,60.0,0,0,1439.0,91.74,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 13:00:00,2021-09-20 14:00:00,0.0,0.0,60.0,60.0,0,0,468.0,115.14,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 13:00:00,2021-09-20 14:00:00,0.0,0.0,60.0,60.0,0,0,1529.0,102.78,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 13:00:00,2021-09-20 14:00:00,0.0,0.0,60.0,60.0,0,0,1407.0,91.26,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 14:00:00,2021-09-20 15:00:00,0.0,0.0,60.0,60.0,0,0,606.0,114.72,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 14:00:00,2021-09-20 15:00:00,0.0,0.0,60.0,60.0,0,0,1620.0,102.81,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 14:00:00,2021-09-20 15:00:00,0.0,0.0,60.0,60.0,0,0,1448.0,91.95,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 15:00:00,2021-09-20 16:00:00,0.0,0.0,60.0,60.0,0,0,1084.0,113.44,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 15:00:00,2021-09-20 16:00:00,0.0,0.0,60.0,60.0,0,0,2065.0,102.11,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 15:00:00,2021-09-20 16:00:00,0.0,0.0,60.0,60.0,0,0,1684.0,91.64,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 16:00:00,2021-09-20 17:00:00,0.0,0.0,60.0,60.0,0,0,1027.0,114.42,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 16:00:00,2021-09-20 17:00:00,0.0,0.0,60.0,60.0,0,0,2111.0,102.86,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 16:00:00,2021-09-20 17:00:00,0.0,0.0,60.0,60.0,0,0,1769.0,92.68,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 17:00:00,2021-09-20 18:00:00,0.0,0.0,60.0,60.0,0,0,1048.0,114.45,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 17:00:00,2021-09-20 18:00:00,0.0,0.0,60.0,60.0,0,0,2034.0,102.89,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 17:00:00,2021-09-20 18:00:00,0.0,0.0,60.0,60.0,0,0,1783.0,93.05,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 18:00:00,2021-09-20 19:00:00,0.0,0.0,60.0,60.0,0,0,582.0,119.03,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 18:00:00,2021-09-20 19:00:00,0.0,0.0,60.0,60.0,0,0,1476.0,105.98,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 18:00:00,2021-09-20 19:00:00,0.0,0.0,60.0,60.0,0,0,1463.0,95.71,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 19:00:00,2021-09-20 20:00:00,0.0,0.0,60.0,57.0,0,0,243.0,120.16,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 19:00:00,2021-09-20 20:00:00,0.0,0.0,60.0,60.0,0,0,971.0,108.46,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 19:00:00,2021-09-20 20:00:00,0.0,0.0,60.0,60.0,0,0,1162.0,97.1,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 20:00:00,2021-09-20 21:00:00,0.0,0.0,60.0,50.0,0,0,143.0,121.26,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 20:00:00,2021-09-20 21:00:00,0.0,0.0,60.0,60.0,0,0,803.0,108.71,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 20:00:00,2021-09-20 21:00:00,0.0,0.0,60.0,60.0,0,0,997.0,96.52,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 21:00:00,2021-09-20 22:00:00,0.0,0.0,60.0,43.0,0,0,76.0,121.81,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 21:00:00,2021-09-20 22:00:00,0.0,0.0,60.0,60.0,0,0,584.0,111.2,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 21:00:00,2021-09-20 22:00:00,0.0,0.0,60.0,60.0,0,0,905.0,99.07,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 22:00:00,2021-09-20 23:00:00,0.0,0.0,60.0,34.0,0,0,57.0,127.54,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 22:00:00,2021-09-20 23:00:00,0.0,0.0,60.0,60.0,0,0,454.0,113.04,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 22:00:00,2021-09-20 23:00:00,0.0,0.0,60.0,60.0,0,0,759.0,99.35,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-20 23:00:00,2021-09-21 00:00:00,0.0,0.0,60.0,16.0,0,0,18.0,124.57,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-20 23:00:00,2021-09-21 00:00:00,0.0,0.0,60.0,59.0,0,0,250.0,114.11,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-20 23:00:00,2021-09-21 00:00:00,0.0,0.0,60.0,60.0,0,0,562.0,101.07,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 00:00:00,2021-09-21 01:00:00,0.0,0.0,60.0,3.0,0,0,3.0,128.65,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 00:00:00,2021-09-21 01:00:00,0.0,0.0,60.0,48.0,0,0,111.0,115.55,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 00:00:00,2021-09-21 01:00:00,0.0,0.0,60.0,60.0,0,0,329.0,101.03,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 01:00:00,2021-09-21 02:00:00,0.0,0.0,60.0,1.0,0,0,1.0,156.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 01:00:00,2021-09-21 02:00:00,0.0,0.0,60.0,30.0,0,0,47.0,115.05,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 01:00:00,2021-09-21 02:00:00,0.0,0.0,60.0,58.0,0,0,194.0,99.01,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 02:00:00,2021-09-21 03:00:00,0.0,0.0,60.0,1.0,0,0,1.0,119.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 02:00:00,2021-09-21 03:00:00,0.0,0.0,60.0,18.0,0,0,24.0,117.07,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 02:00:00,2021-09-21 03:00:00,0.0,0.0,60.0,57.0,0,0,146.0,99.54,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 03:00:00,2021-09-21 04:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 03:00:00,2021-09-21 04:00:00,0.0,0.0,60.0,22.0,0,0,31.0,119.52,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 03:00:00,2021-09-21 04:00:00,0.0,0.0,60.0,54.0,0,0,135.0,97.6,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 04:00:00,2021-09-21 05:00:00,0.0,0.0,60.0,1.0,0,0,1.0,115.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 04:00:00,2021-09-21 05:00:00,0.0,0.0,60.0,31.0,0,0,51.0,112.31,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 04:00:00,2021-09-21 05:00:00,0.0,0.0,60.0,59.0,0,0,212.0,98.39,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 05:00:00,2021-09-21 06:00:00,0.0,0.0,60.0,26.0,0,0,48.0,121.88,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 05:00:00,2021-09-21 06:00:00,0.0,0.0,60.0,56.0,0,0,368.0,112.62,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 05:00:00,2021-09-21 06:00:00,0.0,0.0,60.0,59.0,0,0,596.0,98.53,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 06:00:00,2021-09-21 07:00:00,0.0,0.0,60.0,60.0,0,0,656.0,118.36,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 06:00:00,2021-09-21 07:00:00,0.0,0.0,60.0,60.0,0,0,1423.0,105.97,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 06:00:00,2021-09-21 07:00:00,0.0,0.0,60.0,60.0,0,0,1097.0,93.13,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 07:00:00,2021-09-21 08:00:00,0.0,0.0,60.0,60.0,0,0,964.0,114.63,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 07:00:00,2021-09-21 08:00:00,0.0,0.0,60.0,60.0,0,0,1890.0,103.06,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 07:00:00,2021-09-21 08:00:00,0.0,0.0,60.0,60.0,0,0,1319.0,91.0,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 08:00:00,2021-09-21 09:00:00,0.0,0.0,60.0,60.0,0,0,1036.0,113.72,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 08:00:00,2021-09-21 09:00:00,0.0,0.0,60.0,60.0,0,0,2043.0,101.66,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 08:00:00,2021-09-21 09:00:00,0.0,0.0,60.0,60.0,0,0,1488.0,90.52,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 09:00:00,2021-09-21 10:00:00,0.0,0.0,60.0,60.0,0,0,569.0,114.05,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 09:00:00,2021-09-21 10:00:00,0.0,0.0,60.0,60.0,0,0,1656.0,102.66,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 09:00:00,2021-09-21 10:00:00,0.0,0.0,60.0,60.0,0,0,1395.0,91.29,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 10:00:00,2021-09-21 11:00:00,0.0,0.0,60.0,60.0,0,0,369.0,115.02,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 10:00:00,2021-09-21 11:00:00,0.0,0.0,60.0,60.0,0,0,1309.0,102.76,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 10:00:00,2021-09-21 11:00:00,0.0,0.0,60.0,60.0,0,0,1260.0,91.17,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 11:00:00,2021-09-21 12:00:00,0.0,0.0,60.0,60.0,0,0,323.0,114.45,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 11:00:00,2021-09-21 12:00:00,0.0,0.0,60.0,60.0,0,0,1269.0,102.89,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 11:00:00,2021-09-21 12:00:00,0.0,0.0,60.0,60.0,0,0,1304.0,91.08,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 12:00:00,2021-09-21 13:00:00,0.0,0.0,60.0,56.0,0,0,433.0,113.88,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 12:00:00,2021-09-21 13:00:00,0.0,0.0,60.0,60.0,0,0,1395.0,102.88,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 12:00:00,2021-09-21 13:00:00,0.0,0.0,60.0,60.0,0,0,1349.0,91.05,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 13:00:00,2021-09-21 14:00:00,0.0,0.0,60.0,60.0,0,0,494.0,114.16,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 13:00:00,2021-09-21 14:00:00,0.0,0.0,60.0,60.0,0,0,1576.0,103.31,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 13:00:00,2021-09-21 14:00:00,0.0,0.0,60.0,60.0,0,0,1424.0,90.95,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 14:00:00,2021-09-21 15:00:00,0.0,0.0,60.0,60.0,0,0,640.0,114.55,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 14:00:00,2021-09-21 15:00:00,0.0,0.0,60.0,60.0,0,0,1665.0,102.59,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 14:00:00,2021-09-21 15:00:00,0.0,0.0,60.0,60.0,0,0,1478.0,91.38,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 15:00:00,2021-09-21 16:00:00,0.0,0.0,60.0,60.0,0,0,1168.0,111.96,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 15:00:00,2021-09-21 16:00:00,0.0,0.0,60.0,60.0,0,0,2110.0,100.81,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 15:00:00,2021-09-21 16:00:00,0.0,0.0,60.0,60.0,0,0,1733.0,90.33,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 16:00:00,2021-09-21 17:00:00,0.0,0.0,60.0,60.0,0,0,1026.0,112.64,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 16:00:00,2021-09-21 17:00:00,0.0,0.0,60.0,60.0,0,0,1996.0,101.33,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 16:00:00,2021-09-21 17:00:00,0.0,0.0,60.0,60.0,0,0,1680.0,91.19,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 17:00:00,2021-09-21 18:00:00,0.0,0.0,60.0,60.0,0,0,1365.0,66.17,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 17:00:00,2021-09-21 18:00:00,0.0,0.0,60.0,60.0,0,0,1656.0,51.77,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 17:00:00,2021-09-21 18:00:00,0.0,0.0,60.0,60.0,0,0,1385.0,45.2,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 18:00:00,2021-09-21 19:00:00,0.0,0.0,60.0,60.0,0,0,633.0,117.44,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 18:00:00,2021-09-21 19:00:00,0.0,0.0,60.0,60.0,0,0,1549.0,105.63,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 18:00:00,2021-09-21 19:00:00,0.0,0.0,60.0,60.0,0,0,1502.0,95.16,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 19:00:00,2021-09-21 20:00:00,0.0,0.0,60.0,58.0,0,0,306.0,119.16,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 19:00:00,2021-09-21 20:00:00,0.0,0.0,60.0,60.0,0,0,1081.0,107.08,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 19:00:00,2021-09-21 20:00:00,0.0,0.0,60.0,60.0,0,0,1189.0,96.19,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 20:00:00,2021-09-21 21:00:00,0.0,0.0,60.0,57.0,0,0,191.0,120.72,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 20:00:00,2021-09-21 21:00:00,0.0,0.0,60.0,60.0,0,0,795.0,107.88,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 20:00:00,2021-09-21 21:00:00,0.0,0.0,60.0,60.0,0,0,1070.0,96.94,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2021-09-21 21:00:00,2021-09-21 22:00:00,0.0,0.0,60.0,52.0,0,0,137.0,119.79,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2021-09-21 21:00:00,2021-09-21 22:00:00,0.0,0.0,60.0,60.0,0,0,727.0,108.71,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2021-09-21 21:00:00,2021-09-21 22:00:00,0.0,0.0,60.0,60.0,0,0,967.0,97.57,-1.0,lane3,anyVehicle,,
