id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 00:00:00,2022-09-19 01:00:00,0.0,0.0,60.0,12.0,0,0,13.0,122.4,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 00:00:00,2022-09-19 01:00:00,0.0,0.0,60.0,46.0,0,0,104.0,113.8,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 00:00:00,2022-09-19 01:00:00,0.0,0.0,60.0,60.0,0,0,306.0,101.17,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 01:00:00,2022-09-19 02:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 01:00:00,2022-09-19 02:00:00,0.0,0.0,60.0,34.0,0,0,51.0,112.07,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 01:00:00,2022-09-19 02:00:00,0.0,0.0,60.0,56.0,0,0,190.0,101.22,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 02:00:00,2022-09-19 03:00:00,0.0,0.0,59.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 02:00:00,2022-09-19 03:00:00,0.0,0.0,59.0,19.0,0,0,23.0,112.41,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 02:00:00,2022-09-19 03:00:00,0.0,0.0,59.0,49.0,0,0,118.0,99.22,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 03:00:00,2022-09-19 04:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 03:00:00,2022-09-19 04:00:00,0.0,0.0,60.0,18.0,0,0,24.0,107.39,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 03:00:00,2022-09-19 04:00:00,0.0,0.0,60.0,53.0,0,0,116.0,96.31,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 04:00:00,2022-09-19 05:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 04:00:00,2022-09-19 05:00:00,0.0,0.0,60.0,31.0,0,0,43.0,106.3,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 04:00:00,2022-09-19 05:00:00,0.0,0.0,60.0,59.0,0,0,207.0,96.01,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 05:00:00,2022-09-19 06:00:00,0.0,0.0,60.0,30.0,0,0,66.0,125.83,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 05:00:00,2022-09-19 06:00:00,0.0,0.0,60.0,55.0,0,0,366.0,112.78,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 05:00:00,2022-09-19 06:00:00,0.0,0.0,60.0,60.0,0,0,584.0,97.46,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 06:00:00,2022-09-19 07:00:00,0.0,0.0,60.0,59.0,0,0,726.0,117.55,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 06:00:00,2022-09-19 07:00:00,0.0,0.0,60.0,60.0,0,0,1438.0,105.17,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 06:00:00,2022-09-19 07:00:00,0.0,0.0,60.0,60.0,0,0,1105.0,92.24,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 07:00:00,2022-09-19 08:00:00,0.0,0.0,60.0,60.0,0,0,961.0,67.44,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2022-09-19 07:00:00,2022-09-19 08:00:00,0.0,0.0,60.0,60.0,0,0,1626.0,56.8,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2022-09-19 07:00:00,2022-09-19 08:00:00,0.0,0.0,60.0,60.0,0,0,1201.0,44.52,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2022-09-19 08:00:00,2022-09-19 09:00:00,0.0,0.0,60.0,60.0,0,0,1261.0,94.3,-1.0,lane1,anyVehicle,,
