id_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,rijstrook_rijbaan,voertuigcategorie,technical_exclusion,traffic_flow_deviation_exclusions
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 05:00:00,2019-09-16 06:00:00,0.0,0.0,60.0,59.0,0,0,430.0,108.58,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 05:00:00,2019-09-16 06:00:00,0.0,0.0,60.0,60.0,0,0,578.0,94.97,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 06:00:00,2019-09-16 07:00:00,0.0,0.0,60.0,60.0,0,0,749.0,115.71,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 06:00:00,2019-09-16 07:00:00,0.0,0.0,60.0,60.0,0,0,1510.0,101.98,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 06:00:00,2019-09-16 07:00:00,0.0,0.0,60.0,60.0,0,0,1079.0,90.22,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 07:00:00,2019-09-16 08:00:00,0.0,0.0,60.0,60.0,0,0,1005.0,112.49,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 07:00:00,2019-09-16 08:00:00,0.0,0.0,60.0,60.0,0,0,1858.0,100.48,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 07:00:00,2019-09-16 08:00:00,0.0,0.0,60.0,60.0,0,0,1321.0,89.91,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 08:00:00,2019-09-16 09:00:00,0.0,0.0,60.0,60.0,0,0,1380.0,56.77,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 08:00:00,2019-09-16 09:00:00,0.0,0.0,60.0,60.0,0,0,1731.0,43.59,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 08:00:00,2019-09-16 09:00:00,0.0,0.0,60.0,60.0,0,0,1280.0,42.8,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 09:00:00,2019-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,839.0,32.48,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 09:00:00,2019-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,1317.0,27.71,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 09:00:00,2019-09-16 10:00:00,0.0,0.0,60.0,60.0,0,0,1064.0,23.57,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 10:00:00,2019-09-16 11:00:00,0.0,0.0,60.0,59.0,0,0,629.0,113.09,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 10:00:00,2019-09-16 11:00:00,0.0,0.0,60.0,60.0,0,0,1559.0,99.88,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 10:00:00,2019-09-16 11:00:00,0.0,0.0,60.0,60.0,0,0,1252.0,88.3,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 11:00:00,2019-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,362.0,113.95,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 11:00:00,2019-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,1415.0,101.48,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 11:00:00,2019-09-16 12:00:00,0.0,0.0,60.0,60.0,0,0,1330.0,89.97,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 12:00:00,2019-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,473.0,113.04,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 12:00:00,2019-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,1482.0,100.81,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 12:00:00,2019-09-16 13:00:00,0.0,0.0,60.0,60.0,0,0,1339.0,89.21,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 13:00:00,2019-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,489.0,114.08,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 13:00:00,2019-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,1503.0,100.78,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 13:00:00,2019-09-16 14:00:00,0.0,0.0,60.0,60.0,0,0,1430.0,90.7,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 14:00:00,2019-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,577.0,115.11,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 14:00:00,2019-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,1676.0,101.62,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 14:00:00,2019-09-16 15:00:00,0.0,0.0,60.0,60.0,0,0,1491.0,90.7,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 15:00:00,2019-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,1141.0,112.48,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 15:00:00,2019-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,2001.0,99.78,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 15:00:00,2019-09-16 16:00:00,0.0,0.0,60.0,60.0,0,0,1599.0,89.36,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 16:00:00,2019-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,1588.0,50.33,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 16:00:00,2019-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,1841.0,42.32,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 16:00:00,2019-09-16 17:00:00,0.0,0.0,60.0,60.0,0,0,1470.0,35.28,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 17:00:00,2019-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,1707.0,55.09,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 17:00:00,2019-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,2017.0,50.54,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 17:00:00,2019-09-16 18:00:00,0.0,0.0,60.0,60.0,0,0,1641.0,45.49,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 18:00:00,2019-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,876.0,118.06,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 18:00:00,2019-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,1634.0,104.35,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 18:00:00,2019-09-16 19:00:00,0.0,0.0,60.0,60.0,0,0,1534.0,94.18,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 19:00:00,2019-09-16 20:00:00,0.0,0.0,60.0,54.0,0,0,221.0,121.01,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 19:00:00,2019-09-16 20:00:00,0.0,0.0,60.0,60.0,0,0,950.0,108.17,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 19:00:00,2019-09-16 20:00:00,0.0,0.0,60.0,60.0,0,0,1118.0,96.67,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 20:00:00,2019-09-16 21:00:00,0.0,0.0,60.0,53.0,0,0,136.0,119.54,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 20:00:00,2019-09-16 21:00:00,0.0,0.0,60.0,60.0,0,0,724.0,107.06,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 20:00:00,2019-09-16 21:00:00,0.0,0.0,60.0,60.0,0,0,970.0,95.83,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 21:00:00,2019-09-16 22:00:00,0.0,0.0,60.0,45.0,0,0,97.0,121.68,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 21:00:00,2019-09-16 22:00:00,0.0,0.0,60.0,60.0,0,0,584.0,108.68,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 21:00:00,2019-09-16 22:00:00,0.0,0.0,60.0,60.0,0,0,832.0,97.21,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 22:00:00,2019-09-16 23:00:00,0.0,0.0,60.0,40.0,0,0,78.0,122.26,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 22:00:00,2019-09-16 23:00:00,0.0,0.0,60.0,60.0,0,0,536.0,110.66,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 22:00:00,2019-09-16 23:00:00,0.0,0.0,60.0,60.0,0,0,843.0,98.14,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-16 23:00:00,2019-09-17 00:00:00,0.0,0.0,60.0,16.0,0,0,23.0,123.92,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-16 23:00:00,2019-09-17 00:00:00,0.0,0.0,60.0,56.0,0,0,219.0,111.03,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-16 23:00:00,2019-09-17 00:00:00,0.0,0.0,60.0,60.0,0,0,545.0,98.64,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 00:00:00,2019-09-17 01:00:00,0.0,0.0,60.0,1.0,0,0,1.0,139.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 00:00:00,2019-09-17 01:00:00,0.0,0.0,60.0,43.0,0,0,81.0,112.94,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 00:00:00,2019-09-17 01:00:00,0.0,0.0,60.0,60.0,0,0,316.0,99.63,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 01:00:00,2019-09-17 02:00:00,0.0,0.0,60.0,2.0,0,0,2.0,105.4,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 01:00:00,2019-09-17 02:00:00,0.0,0.0,60.0,31.0,0,0,44.0,115.57,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 01:00:00,2019-09-17 02:00:00,0.0,0.0,60.0,58.0,0,0,200.0,100.6,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 02:00:00,2019-09-17 03:00:00,0.0,0.0,60.0,0.0,0,0,0.0,-1.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 02:00:00,2019-09-17 03:00:00,0.0,0.0,60.0,19.0,0,0,26.0,105.65,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 02:00:00,2019-09-17 03:00:00,0.0,0.0,60.0,54.0,0,0,140.0,99.33,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 03:00:00,2019-09-17 04:00:00,0.0,0.0,60.0,1.0,0,0,1.0,113.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 03:00:00,2019-09-17 04:00:00,0.0,0.0,60.0,24.0,0,0,31.0,112.39,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 03:00:00,2019-09-17 04:00:00,0.0,0.0,60.0,58.0,0,0,160.0,96.14,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 04:00:00,2019-09-17 05:00:00,0.0,0.0,60.0,1.0,0,0,1.0,106.0,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 04:00:00,2019-09-17 05:00:00,0.0,0.0,60.0,33.0,0,0,50.0,112.04,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 04:00:00,2019-09-17 05:00:00,0.0,0.0,60.0,58.0,0,0,233.0,98.67,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 05:00:00,2019-09-17 06:00:00,0.0,0.0,60.0,30.0,0,0,77.0,120.45,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 05:00:00,2019-09-17 06:00:00,0.0,0.0,60.0,57.0,0,0,436.0,108.03,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 05:00:00,2019-09-17 06:00:00,0.0,0.0,60.0,60.0,0,0,580.0,95.13,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 06:00:00,2019-09-17 07:00:00,0.0,0.0,60.0,59.0,0,0,714.0,116.82,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 06:00:00,2019-09-17 07:00:00,0.0,0.0,60.0,60.0,0,0,1534.0,103.65,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 06:00:00,2019-09-17 07:00:00,0.0,0.0,60.0,60.0,0,0,1085.0,91.44,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 07:00:00,2019-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,1070.0,115.05,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 07:00:00,2019-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,1957.0,101.66,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 07:00:00,2019-09-17 08:00:00,0.0,0.0,60.0,60.0,0,0,1370.0,91.21,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 08:00:00,2019-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,1161.0,89.04,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 08:00:00,2019-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,1732.0,76.62,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 08:00:00,2019-09-17 09:00:00,0.0,0.0,60.0,60.0,0,0,1303.0,60.55,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 09:00:00,2019-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,917.0,33.85,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 09:00:00,2019-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,1182.0,27.57,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 09:00:00,2019-09-17 10:00:00,0.0,0.0,60.0,60.0,0,0,895.0,18.92,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 10:00:00,2019-09-17 11:00:00,0.0,0.0,60.0,59.0,0,0,352.0,111.36,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 10:00:00,2019-09-17 11:00:00,0.0,0.0,60.0,60.0,0,0,1327.0,100.25,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 10:00:00,2019-09-17 11:00:00,0.0,0.0,60.0,60.0,0,0,1319.0,89.5,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 11:00:00,2019-09-17 12:00:00,0.0,0.0,60.0,58.0,0,0,308.0,114.56,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 11:00:00,2019-09-17 12:00:00,0.0,0.0,60.0,60.0,0,0,1272.0,102.47,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 11:00:00,2019-09-17 12:00:00,0.0,0.0,60.0,60.0,0,0,1279.0,91.22,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 12:00:00,2019-09-17 13:00:00,0.0,0.0,60.0,58.0,0,0,398.0,114.1,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 12:00:00,2019-09-17 13:00:00,0.0,0.0,60.0,60.0,0,0,1448.0,101.81,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 12:00:00,2019-09-17 13:00:00,0.0,0.0,60.0,60.0,0,0,1359.0,90.91,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 13:00:00,2019-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,490.0,113.64,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 13:00:00,2019-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,1500.0,101.16,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 13:00:00,2019-09-17 14:00:00,0.0,0.0,60.0,60.0,0,0,1408.0,89.85,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 14:00:00,2019-09-17 15:00:00,0.0,0.0,60.0,60.0,0,0,605.0,113.27,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 14:00:00,2019-09-17 15:00:00,0.0,0.0,60.0,60.0,0,0,1652.0,101.25,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 14:00:00,2019-09-17 15:00:00,0.0,0.0,60.0,60.0,0,0,1441.0,90.27,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 15:00:00,2019-09-17 16:00:00,0.0,0.0,60.0,60.0,0,0,1176.0,112.18,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 15:00:00,2019-09-17 16:00:00,0.0,0.0,60.0,60.0,0,0,2097.0,100.09,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 15:00:00,2019-09-17 16:00:00,0.0,0.0,60.0,60.0,0,0,1663.0,89.43,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 16:00:00,2019-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1417.0,70.4,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 16:00:00,2019-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1915.0,55.5,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 16:00:00,2019-09-17 17:00:00,0.0,0.0,60.0,60.0,0,0,1524.0,48.13,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 17:00:00,2019-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,1698.0,57.5,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 17:00:00,2019-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,1808.0,51.88,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 17:00:00,2019-09-17 18:00:00,0.0,0.0,60.0,60.0,0,0,1527.0,43.57,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 18:00:00,2019-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,812.0,101.36,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 18:00:00,2019-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,1698.0,90.06,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 18:00:00,2019-09-17 19:00:00,0.0,0.0,60.0,60.0,0,0,1529.0,79.21,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 19:00:00,2019-09-17 20:00:00,0.0,0.0,60.0,59.0,0,0,298.0,122.07,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 19:00:00,2019-09-17 20:00:00,0.0,0.0,60.0,60.0,0,0,1047.0,107.36,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 19:00:00,2019-09-17 20:00:00,0.0,0.0,60.0,60.0,0,0,1223.0,96.42,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 20:00:00,2019-09-17 21:00:00,0.0,0.0,60.0,54.0,0,0,150.0,121.58,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 20:00:00,2019-09-17 21:00:00,0.0,0.0,60.0,60.0,0,0,810.0,107.33,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 20:00:00,2019-09-17 21:00:00,0.0,0.0,60.0,60.0,0,0,1043.0,96.0,-1.0,lane3,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F1A,2019-09-17 21:00:00,2019-09-17 22:00:00,0.0,0.0,60.0,49.0,0,0,107.0,122.84,-1.0,lane1,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F3A,2019-09-17 21:00:00,2019-09-17 22:00:00,0.0,0.0,60.0,60.0,0,0,654.0,108.49,-1.0,lane2,anyVehicle,,
RWS01_MONIBAS_0101hrl0033ra,F5A,2019-09-17 21:00:00,2019-09-17 22:00:00,0.0,0.0,60.0,60.0,0,0,909.0,97.78,-1.0,lane3,anyVehicle,,
